subspecies;island;site_name;subject_group;image_name;subject_id;workflow_id;task;reducer;data.aggregation_version;blurry;presence_no;presence_yes;presence_absence_exp
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_118.jpg;47968238;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_15.jpg;47968240;14370;T0;question_reducer;4.0.0;3;17;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_124.jpg;47968241;14370;T0;question_reducer;4.0.0;4;16;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_150.jpg;47968243;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_125.jpg;47968244;14370;T0;question_reducer;4.0.0;3;17;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_151.jpg;47968246;14370;T0;question_reducer;4.0.0;4;15;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_126.jpg;47968248;14370;T0;question_reducer;4.0.0;4;15;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_16.jpg;47968249;14370;T0;question_reducer;4.0.0;4;16;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-extra_127.jpg;47968251;14370;T0;question_reducer;4.0.0;4;16;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_161.jpg;47968252;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_162.jpg;47968255;14370;T0;question_reducer;4.0.0;4;16;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_163.jpg;47968258;14370;T0;question_reducer;4.0.0;4;15;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_164.jpg;47968262;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_165.jpg;47968265;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_166.jpg;47968268;14370;T0;question_reducer;4.0.0;0;19;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_167.jpg;47968270;14370;T0;question_reducer;4.0.0;1;17;2;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_168.jpg;47968273;14370;T0;question_reducer;4.0.0;1;17;2;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_169.jpg;47968276;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_170.jpg;47968283;14370;T0;question_reducer;4.0.0;2;17;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_171.jpg;47968285;14370;T0;question_reducer;4.0.0;1;17;2;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_179.jpg;47968288;14370;T0;question_reducer;4.0.0;4;17;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_181.jpg;47968291;14370;T0;question_reducer;4.0.0;3;17;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_182.jpg;47968294;14370;T0;question_reducer;4.0.0;4;16;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_183.jpg;47968297;14370;T0;question_reducer;4.0.0;0;18;2;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_184.jpg;47968301;14370;T0;question_reducer;4.0.0;1;18;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_185.jpg;47968304;14370;T0;question_reducer;4.0.0;1;20;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_186.jpg;47968308;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_187.jpg;47968311;14370;T0;question_reducer;4.0.0;1;17;2;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_188.jpg;47968314;14370;T0;question_reducer;4.0.0;1;19;0;Y
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_189.jpg;47968316;14370;T0;question_reducer;4.0.0;0;19;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_190.jpg;47968318;14370;T0;question_reducer;4.0.0;3;15;2;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_191.jpg;47968320;14370;T0;question_reducer;4.0.0;4;16;0;Y
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_192.jpg;47968324;14370;T0;question_reducer;4.0.0;4;13;3;Y
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_193.jpg;47968326;14370;T0;question_reducer;4.0.0;3;17;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_201.jpg;47968329;14370;T0;question_reducer;4.0.0;3;17;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_202.jpg;47968332;14370;T0;question_reducer;4.0.0;1;18;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_203.jpg;47968336;14370;T0;question_reducer;4.0.0;1;18;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_204.jpg;47968338;14370;T0;question_reducer;4.0.0;3;17;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_205.jpg;47968342;14370;T0;question_reducer;4.0.0;1;20;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_206.jpg;47968346;14370;T0;question_reducer;4.0.0;1;18;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_207.jpg;47968350;14370;T0;question_reducer;4.0.0;4;15;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_208.jpg;47968352;14370;T0;question_reducer;4.0.0;2;17;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_209.jpg;47968356;14370;T0;question_reducer;4.0.0;1;1;18;Y
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_210.jpg;47968359;14370;T0;question_reducer;4.0.0;1;13;6;Y
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_221.jpg;47968362;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_222.jpg;47968366;14370;T0;question_reducer;4.0.0;4;16;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_223.jpg;47968369;14370;T0;question_reducer;4.0.0;3;18;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_224.jpg;47968372;14370;T0;question_reducer;4.0.0;1;18;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_225.jpg;47968375;14370;T0;question_reducer;4.0.0;4;15;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_226.jpg;47968378;14370;T0;question_reducer;4.0.0;3;17;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_241.jpg;47968381;14370;T0;question_reducer;4.0.0;0;19;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_242.jpg;47968385;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_243.jpg;47968387;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_244.jpg;47968390;14370;T0;question_reducer;4.0.0;2;17;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_245.jpg;47968393;14370;T0;question_reducer;4.0.0;1;8;11;Y
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_261.jpg;47968397;14370;T0;question_reducer;4.0.0;1;17;2;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_262.jpg;47968400;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_263.jpg;47968403;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_264.jpg;47968406;14370;T0;question_reducer;4.0.0;2;4;15;Y
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_265.jpg;47968410;14370;T0;question_reducer;4.0.0;0;1;19;Y
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_281.jpg;47968413;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_282.jpg;47968416;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_283.jpg;47968420;14370;T0;question_reducer;4.0.0;2;19;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_284.jpg;47968423;14370;T0;question_reducer;4.0.0;0;1;19;Y
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_301.jpg;47968426;14370;T0;question_reducer;4.0.0;1;18;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_302.jpg;47968430;14370;T0;question_reducer;4.0.0;0;19;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_303.jpg;47968433;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_304.jpg;47968437;14370;T0;question_reducer;4.0.0;1;19;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_321.jpg;47968440;14370;T0;question_reducer;4.0.0;5;14;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_322.jpg;47968443;14370;T0;question_reducer;4.0.0;0;19;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_323.jpg;47968446;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_324.jpg;47968450;14370;T0;question_reducer;4.0.0;3;16;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_33.jpg;47968452;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_34.jpg;47968456;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_341.jpg;47968458;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_35.jpg;47968461;14370;T0;question_reducer;4.0.0;1;18;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_36.jpg;47968464;14370;T0;question_reducer;4.0.0;4;16;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_37.jpg;47968468;14370;T0;question_reducer;4.0.0;5;15;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_38.jpg;47968471;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_39.jpg;47968474;14370;T0;question_reducer;4.0.0;0;19;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_50.jpg;47968477;14370;T0;question_reducer;4.0.0;6;13;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_51.jpg;47968481;14370;T0;question_reducer;4.0.0;4;15;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_52.jpg;47968483;14370;T0;question_reducer;4.0.0;3;17;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_53.jpg;47968486;14370;T0;question_reducer;4.0.0;2;17;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_54.jpg;47968489;14370;T0;question_reducer;4.0.0;5;15;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_55.jpg;47968492;14370;T0;question_reducer;4.0.0;0;16;4;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_56.jpg;47968496;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_57.jpg;47968499;14370;T0;question_reducer;4.0.0;0;4;16;Y
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_58.jpg;47968502;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_59.jpg;47968506;14370;T0;question_reducer;4.0.0;1;6;13;Y
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_68.jpg;47968510;14370;T0;question_reducer;4.0.0;1;18;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_69.jpg;47968513;14370;T0;question_reducer;4.0.0;1;17;2;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_70.jpg;47968516;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_71.jpg;47968518;14370;T0;question_reducer;4.0.0;1;18;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_72.jpg;47968521;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_73.jpg;47968525;14370;T0;question_reducer;4.0.0;3;17;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_74.jpg;47968528;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_79.jpg;47968533;14370;T0;question_reducer;4.0.0;0;19;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_81.jpg;47968536;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_82.jpg;47968539;14370;T0;question_reducer;4.0.0;3;17;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_86.jpg;47968543;14370;T0;question_reducer;4.0.0;1;18;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_87.jpg;47968546;14370;T0;question_reducer;4.0.0;3;17;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_88.jpg;47968549;14370;T0;question_reducer;4.0.0;3;17;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_89.jpg;47968552;14370;T0;question_reducer;4.0.0;0;19;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_90.jpg;47968556;14370;T0;question_reducer;4.0.0;1;18;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_91.jpg;47968559;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_92.jpg;47968562;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_93.jpg;47968566;14370;T0;question_reducer;4.0.0;2;16;2;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_94.jpg;47968569;14370;T0;question_reducer;4.0.0;3;17;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_95.jpg;47968572;14370;T0;question_reducer;4.0.0;3;16;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-1-2_96.jpg;47968576;14370;T0;question_reducer;4.0.0;1;18;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_100.jpg;47968579;14370;T0;question_reducer;4.0.0;2;18;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_101.jpg;47968582;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_102.jpg;47968585;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_103.jpg;47968587;14370;T0;question_reducer;4.0.0;2;17;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_104.jpg;47968592;14370;T0;question_reducer;4.0.0;2;16;2;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_105.jpg;47968594;14370;T0;question_reducer;4.0.0;3;17;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_111.jpg;47968597;14370;T0;question_reducer;4.0.0;3;17;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_112.jpg;47968600;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_113.jpg;47968602;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_114.jpg;47968605;14370;T0;question_reducer;4.0.0;1;19;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_115.jpg;47968608;14370;T0;question_reducer;4.0.0;6;14;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_116.jpg;47968610;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_117.jpg;47968614;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_118.jpg;47968617;14370;T0;question_reducer;4.0.0;5;14;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_119.jpg;47968620;14370;T0;question_reducer;4.0.0;3;17;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_120.jpg;47968623;14370;T0;question_reducer;4.0.0;4;14;2;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_121.jpg;47968625;14370;T0;question_reducer;4.0.0;6;14;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_122.jpg;47968628;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_123.jpg;47968631;14370;T0;question_reducer;4.0.0;1;18;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_124.jpg;47968634;14370;T0;question_reducer;4.0.0;5;15;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_125.jpg;47968636;14370;T0;question_reducer;4.0.0;4;16;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_126.jpg;47968639;14370;T0;question_reducer;4.0.0;3;17;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_131.jpg;47968641;14370;T0;question_reducer;4.0.0;2;17;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_132.jpg;47968644;14370;T0;question_reducer;4.0.0;2;17;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_133.jpg;47968647;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_134.jpg;47968650;14370;T0;question_reducer;4.0.0;3;15;2;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_135.jpg;47968653;14370;T0;question_reducer;4.0.0;3;17;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_136.jpg;47968655;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_137.jpg;47968658;14370;T0;question_reducer;4.0.0;5;15;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_138.jpg;47968661;14370;T0;question_reducer;4.0.0;5;15;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_139.jpg;47968664;14370;T0;question_reducer;4.0.0;3;17;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_140.jpg;47968667;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_141.jpg;47968670;14370;T0;question_reducer;4.0.0;2;17;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_142.jpg;47968674;14370;T0;question_reducer;4.0.0;3;17;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_143.jpg;47968677;14370;T0;question_reducer;4.0.0;4;16;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_144.jpg;47968680;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_152.jpg;47968683;14370;T0;question_reducer;4.0.0;3;17;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_153.jpg;47968686;14370;T0;question_reducer;4.0.0;3;17;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_154.jpg;47968689;14370;T0;question_reducer;4.0.0;4;15;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_155.jpg;47968692;14370;T0;question_reducer;4.0.0;7;13;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_156.jpg;47968695;14370;T0;question_reducer;4.0.0;7;12;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_157.jpg;47968697;14370;T0;question_reducer;4.0.0;4;16;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_158.jpg;47968699;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_159.jpg;47968702;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_160.jpg;47968705;14370;T0;question_reducer;4.0.0;4;15;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_161.jpg;47968707;14370;T0;question_reducer;4.0.0;3;17;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_162.jpg;47968710;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_163.jpg;47968712;14370;T0;question_reducer;4.0.0;4;16;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_171.jpg;47968714;14370;T0;question_reducer;4.0.0;4;15;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_172.jpg;47968716;14370;T0;question_reducer;4.0.0;6;14;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_173.jpg;47968719;14370;T0;question_reducer;4.0.0;6;12;2;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_175.jpg;47968724;14370;T0;question_reducer;4.0.0;4;14;2;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_176.jpg;47968727;14370;T0;question_reducer;4.0.0;4;16;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_177.jpg;47968730;14370;T0;question_reducer;4.0.0;3;14;3;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_179.jpg;47968736;14370;T0;question_reducer;4.0.0;3;16;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_180.jpg;47968739;14370;T0;question_reducer;4.0.0;4;16;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_181.jpg;47968742;14370;T0;question_reducer;4.0.0;7;13;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_182.jpg;47968744;14370;T0;question_reducer;4.0.0;7;13;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_184.jpg;47968750;14370;T0;question_reducer;4.0.0;3;17;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_185.jpg;47968751;14370;T0;question_reducer;4.0.0;3;15;2;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_186.jpg;47968755;14370;T0;question_reducer;4.0.0;3;17;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_187.jpg;47968757;14370;T0;question_reducer;4.0.0;3;17;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_188.jpg;47968760;14370;T0;question_reducer;4.0.0;2;19;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_189.jpg;47968764;14370;T0;question_reducer;4.0.0;4;16;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_191.jpg;47968767;14370;T0;question_reducer;4.0.0;2;17;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_194.jpg;47968776;14370;T0;question_reducer;4.0.0;7;12;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_195.jpg;47968779;14370;T0;question_reducer;4.0.0;5;16;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_196.jpg;47968782;14370;T0;question_reducer;4.0.0;6;13;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_197.jpg;47968785;14370;T0;question_reducer;4.0.0;3;15;2;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_199.jpg;47968791;14370;T0;question_reducer;4.0.0;4;16;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_200.jpg;47968794;14370;T0;question_reducer;4.0.0;6;13;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_201.jpg;47968796;14370;T0;question_reducer;4.0.0;4;17;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_202.jpg;47968799;14370;T0;question_reducer;4.0.0;6;13;1;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_203.jpg;47968802;14370;T0;question_reducer;4.0.0;6;12;2;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_204.jpg;47968804;14370;T0;question_reducer;4.0.0;7;13;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_205.jpg;47968807;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_206.jpg;47968808;14370;T0;question_reducer;4.0.0;4;16;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_207.jpg;47968810;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. trillmichi;Santa Fe;El Miedo;SFM1;SFM01-2-1_208.jpg;47968815;14370;T0;question_reducer;4.0.0;4;16;0;N
